molecule,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
"Genistein",0,0,0,0,0,4,0,-2,270.241,4.101,485.347,0.000,187.829,297.518,0.000,814.669,2.000,3.750,0.0206431,0.0109268,0.8691614,26.722,9.641,14.188,9.929,1.717,-3.089,-4.101,-5.068,163.953,-1.335,70.074,-3.549,8.983,0.433,3,-0.086,3,76.639,0.000,0.000,99.973,5,0,16,0,16,0,20,0,0.062
"Kaempferol",0,0,0,0,0,4,0,-2,286.240,4.527,506.519,0.000,238.901,267.618,0.000,845.228,3.000,4.500,0.0242449,0.0153878,0.8535290,27.659,10.242,16.591,12.327,1.061,-3.142,-4.073,-5.178,53.753,-1.864,20.992,-4.596,8.947,0.590,4,-0.189,3,64.127,0.000,0.000,121.150,6,0,16,0,16,0,21,0,0.005
"Kaempferol",0,0,0,0,0,4,0,-2,286.240,4.527,506.519,0.000,238.901,267.618,0.000,845.228,3.000,4.500,0.0242438,0.0153878,0.8535290,27.659,10.242,16.591,12.327,1.061,-3.142,-4.073,-5.178,53.753,-1.864,20.992,-4.596,8.947,0.590,4,-0.189,3,64.127,0.000,0.000,121.150,6,0,16,0,16,0,21,0,0.005
"Rutin",9,0,0,0,0,15,2,-2,610.524,9.436,835.040,183.238,467.194,184.608,0.000,1603.123,9.000,20.550,0.0555366,0.0738288,0.7932967,50.134,19.765,42.912,36.276,-2.695,-2.605,-4.160,-5.757,0.368,-5.290,0.096,-8.039,8.949,0.831,10,-1.323,1,0.000,0.000,0.000,270.732,16,3,28,0,28,10,43,2,0.000
"Rutin",9,0,0,0,0,15,2,-2,610.524,9.436,835.040,183.238,467.194,184.608,0.000,1603.123,9.000,20.550,0.0555369,0.0738288,0.7932967,50.134,19.765,42.912,36.276,-2.695,-2.605,-4.160,-5.757,0.368,-5.290,0.096,-8.039,8.949,0.831,10,-1.323,1,0.000,0.000,0.000,270.732,16,3,28,0,28,10,43,2,0.000
"Rutin (hydrate)",9,0,0,0,0,15,2,-2,610.524,9.436,835.040,183.238,467.194,184.608,0.000,1603.123,9.000,20.550,0.0555366,0.0738288,0.7932967,50.134,19.765,42.912,36.276,-2.695,-2.605,-4.160,-5.757,0.368,-5.290,0.096,-8.039,8.949,0.831,10,-1.323,1,0.000,0.000,0.000,270.732,16,3,28,0,28,10,43,2,0.000
"Rutin (hydrate)",9,0,0,0,0,15,2,-2,610.524,9.436,835.040,183.238,467.194,184.608,0.000,1603.123,9.000,20.550,0.0555369,0.0738288,0.7932967,50.134,19.765,42.912,36.276,-2.695,-2.605,-4.160,-5.757,0.368,-5.290,0.096,-8.039,8.949,0.831,10,-1.323,1,0.000,0.000,0.000,270.732,16,3,28,0,28,10,43,2,0.000
"Chrysoeriol",0,0,0,0,0,4,0,-2,300.267,3.213,529.601,91.131,202.716,235.754,0.000,898.813,2.000,4.500,0.0114832,0.0120165,0.8504760,29.500,10.060,15.376,10.455,1.774,-3.644,-4.429,-5.076,118.453,-1.546,49.313,-4.041,8.832,0.798,4,0.005,3,74.444,0.000,0.000,106.995,6,0,16,0,16,0,22,0,0.006
"Chrysoeriol",0,0,0,0,0,4,0,-2,300.267,3.213,529.601,91.131,202.716,235.754,0.000,898.813,2.000,4.500,0.0114826,0.0120165,0.8504760,29.500,10.060,15.376,10.455,1.774,-3.644,-4.429,-5.076,118.453,-1.546,49.313,-4.041,8.832,0.798,4,0.005,3,74.444,0.000,0.000,106.995,6,0,16,0,16,0,22,0,0.006
"Luteolin",0,0,0,0,0,4,0,-2,286.240,3.058,502.660,0.000,250.169,252.491,0.000,841.868,3.000,4.500,0.0111072,0.0155060,0.8578012,27.380,10.202,16.356,12.292,0.948,-3.080,-4.073,-5.037,42.029,-1.944,16.090,-4.857,8.871,0.834,4,-0.194,3,61.556,0.000,0.000,121.176,6,0,16,0,16,0,21,0,0.003
"Luteolin",0,0,0,0,0,4,0,-2,286.240,3.058,502.660,0.000,250.169,252.491,0.000,841.868,3.000,4.500,0.0111074,0.0155060,0.8578012,27.380,10.202,16.356,12.292,0.948,-3.080,-4.073,-5.037,42.029,-1.944,16.090,-4.857,8.871,0.834,4,-0.194,3,61.556,0.000,0.000,121.176,6,0,16,0,16,0,21,0,0.003
"Vitexin",3,0,0,0,0,8,0,-2,432.383,5.882,648.560,94.815,331.560,222.185,0.000,1197.332,6.000,12.250,0.0288938,0.0462659,0.8407970,38.748,14.609,29.389,24.136,-0.641,-3.006,-4.035,-5.168,7.108,-3.045,2.357,-6.079,9.084,0.851,9,-0.625,2,25.479,0.000,0.000,185.132,10,1,22,0,22,5,31,2,0.000
"Vitexin",3,0,0,0,0,8,0,-2,432.383,5.882,648.560,94.815,331.560,222.185,0.000,1197.332,6.000,12.250,0.0288939,0.0462659,0.8407970,38.748,14.609,29.389,24.136,-0.641,-3.006,-4.035,-5.168,7.108,-3.045,2.357,-6.079,9.084,0.851,9,-0.625,2,25.479,0.000,0.000,185.132,10,1,22,0,22,5,31,2,0.000
"Quercetin",0,0,0,0,0,5,0,-2,302.240,4.815,517.556,0.000,285.883,231.674,0.000,866.544,4.000,5.250,0.0267561,0.0202876,0.8493132,27.527,10.742,18.570,14.412,0.385,-2.884,-4.043,-5.075,19.270,-2.380,6.926,-5.492,8.879,0.638,5,-0.342,2,52.195,0.000,0.000,142.683,7,0,16,0,16,0,22,1,0.001
"Quercetin",0,0,0,0,0,5,0,-2,302.240,4.815,517.556,0.000,285.883,231.674,0.000,866.544,4.000,5.250,0.0267566,0.0202876,0.8493132,27.527,10.742,18.570,14.412,0.385,-2.884,-4.043,-5.075,19.270,-2.380,6.926,-5.492,8.879,0.638,5,-0.342,2,52.195,0.000,0.000,142.683,7,0,16,0,16,0,22,1,0.001
"Quercetin (dihydrate)",0,0,0,0,0,5,0,-2,302.240,4.815,517.556,0.000,285.883,231.674,0.000,866.544,4.000,5.250,0.0267561,0.0202876,0.8493132,27.527,10.742,18.570,14.412,0.385,-2.884,-4.043,-5.075,19.270,-2.380,6.926,-5.492,8.879,0.638,5,-0.342,2,52.195,0.000,0.000,142.683,7,0,16,0,16,0,22,1,0.001
"Quercetin (dihydrate)",0,0,0,0,0,5,0,-2,302.240,4.815,517.556,0.000,285.883,231.674,0.000,866.544,4.000,5.250,0.0267566,0.0202876,0.8493132,27.527,10.742,18.570,14.412,0.385,-2.884,-4.043,-5.075,19.270,-2.380,6.926,-5.492,8.879,0.638,5,-0.342,2,52.195,0.000,0.000,142.683,7,0,16,0,16,0,22,1,0.001
"Miquelianin",3,0,0,1,0,10,1,-2,478.365,2.225,653.846,51.734,417.888,184.224,0.000,1224.713,6.000,13.050,0.0040421,0.0488889,0.8466669,38.197,15.202,29.621,24.824,-0.862,-2.624,-4.577,-3.084,0.273,-3.926,0.089,-7.612,9.042,0.928,8,-0.891,1,0.000,0.000,0.000,242.031,13,2,22,0,22,5,34,2,0.000
"Miquelianin",3,0,0,1,0,10,1,-2,478.365,2.225,653.846,51.734,417.888,184.224,0.000,1224.713,6.000,13.050,0.0040416,0.0488889,0.8466669,38.197,15.202,29.621,24.824,-0.862,-2.624,-4.577,-3.084,0.273,-3.926,0.089,-7.612,9.042,0.928,8,-0.891,1,0.000,0.000,0.000,242.031,13,2,22,0,22,5,34,2,0.000
"4'-Methoxychalcone",0,0,0,0,0,5,1,0,238.285,4.734,515.927,105.805,44.773,365.348,0.000,858.131,0.000,2.750,0.0261106,0.0000000,0.8464723,28.467,8.978,10.735,5.356,3.672,-3.740,-3.577,-5.759,3726.650,-0.154,2050.585,-0.578,8.949,0.830,1,0.161,3,100.000,0.000,0.000,35.230,2,0,12,0,12,0,18,0,11.465
"Isoliquiritigenin",0,0,0,0,0,7,1,-2,256.257,4.047,512.762,12.853,192.621,307.288,0.000,847.842,2.000,3.250,0.0193189,0.0089636,0.8448759,26.217,9.953,13.598,8.940,2.068,-3.186,-3.755,-5.508,147.664,-1.657,62.580,-3.315,8.899,0.699,3,-0.068,3,77.881,0.000,0.000,91.463,4,0,12,0,12,0,19,0,0.081
"Isoliquiritigenin",0,0,0,0,0,7,1,-2,256.257,4.047,512.762,12.853,192.621,307.288,0.000,847.842,2.000,3.250,0.0193190,0.0089636,0.8448759,26.217,9.953,13.598,8.940,2.068,-3.186,-3.755,-5.508,147.664,-1.657,62.580,-3.315,8.899,0.699,3,-0.068,3,77.881,0.000,0.000,91.463,4,0,12,0,12,0,19,0,0.081
"Isoliquiritigenin",0,0,0,0,0,7,1,-2,256.257,4.047,512.762,12.853,192.621,307.288,0.000,847.842,2.000,3.250,0.0193193,0.0089636,0.8448759,26.217,9.953,13.598,8.940,2.068,-3.186,-3.755,-5.508,147.664,-1.657,62.580,-3.315,8.898,0.699,3,-0.068,3,77.881,0.000,0.000,91.463,4,0,12,0,12,0,19,0,0.081
"Chalcone",1,0,0,0,0,4,1,0,208.259,3.550,478.471,13.067,44.755,420.649,0.000,782.739,0.000,2.000,0.0160976,0.0000000,0.8584623,26.620,8.657,9.692,5.124,3.597,-3.600,-3.287,-5.828,3728.137,-0.082,2051.470,-0.478,9.330,0.890,0,0.185,3,100.000,0.000,0.000,26.935,1,0,12,0,12,0,16,0,17.960
"Neohesperidin",8,0,0,0,0,14,2,-2,610.568,2.410,876.937,338.342,391.689,146.906,0.000,1665.690,7.000,20.050,0.0034865,0.0604916,0.7749241,52.920,19.208,39.520,32.406,-1.557,-3.293,-4.330,-5.875,1.912,-4.629,0.570,-6.877,8.923,0.428,11,-1.174,1,0.000,0.000,0.000,237.193,15,3,28,0,28,12,43,2,0.000
"Naringin",7,0,0,0,0,13,2,-2,580.541,10.022,810.709,278.459,374.920,157.330,0.000,1562.454,7.000,19.300,0.0642778,0.0629856,0.8032266,49.531,18.049,38.835,31.685,-1.626,-2.843,-4.067,-5.466,2.758,-4.094,0.847,-6.627,9.122,0.418,10,-1.122,1,0.000,0.000,0.000,231.032,14,3,28,0,28,12,41,2,0.000
"Petunidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Petunidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Petunidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luteolinidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luteolinidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Luteolinidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxifolin",0,0,0,0,0,5,0,-2,304.256,4.495,515.443,26.903,277.778,210.762,0.000,878.672,4.000,6.450,0.0229975,0.0250270,0.8607335,27.813,10.713,19.229,15.391,0.121,-2.689,-3.588,-4.791,23.000,-2.238,8.386,-5.416,8.788,0.579,6,-0.423,2,52.028,0.000,0.000,141.123,7,0,16,0,16,2,22,0,0.002
"Taxifolin",0,0,0,0,0,5,0,-2,304.256,4.495,515.443,26.903,277.778,210.762,0.000,878.672,4.000,6.450,0.0229968,0.0250270,0.8607335,27.813,10.713,19.229,15.391,0.121,-2.689,-3.588,-4.791,23.000,-2.238,8.386,-5.416,8.788,0.579,6,-0.423,2,52.028,0.000,0.000,141.123,7,0,16,0,16,2,22,0,0.002
"Taxifolin",0,0,0,0,0,5,0,-2,304.256,4.495,515.443,26.903,277.778,210.762,0.000,878.672,4.000,6.450,0.0229976,0.0250270,0.8607335,27.813,10.713,19.229,15.391,0.121,-2.689,-3.588,-4.791,23.000,-2.238,8.386,-5.416,8.788,0.579,6,-0.423,2,52.028,0.000,0.000,141.123,7,0,16,0,16,2,22,0,0.002
"Glycitin",0,0,0,0,0,10,1,-2,446.410,8.084,711.704,209.012,262.932,239.761,0.000,1275.644,5.000,13.250,0.0512311,0.0416295,0.7992549,40.766,14.792,28.964,23.019,-0.027,-3.292,-4.000,-5.924,31.807,-2.783,11.906,-4.561,8.673,0.620,6,-0.766,2,53.678,0.000,0.000,164.982,10,0,22,0,22,5,32,0,0.006
"6-Hydroxyluteolin 7-glucoside",4,0,0,0,0,11,1,-2,464.382,10.885,735.632,157.164,393.698,184.770,0.000,1301.399,7.000,13.750,0.0910492,0.0494529,0.7836311,40.629,16.075,33.104,26.794,-1.325,-3.299,-4.032,-5.914,1.830,-4.374,0.544,-7.068,8.762,0.763,8,-0.898,1,0.000,0.000,0.000,220.042,12,2,22,0,22,5,33,2,0.000
"Dihydromyricetin",0,0,0,0,0,6,0,-2,320.255,5.658,525.942,27.295,324.111,174.536,0.000,899.469,5.000,7.200,0.0355932,0.0306111,0.8568096,27.657,11.200,21.337,17.468,-0.524,-2.489,-3.567,-4.681,8.363,-2.742,2.810,-6.302,8.799,0.602,7,-0.548,2,27.430,0.000,0.000,162.449,8,1,16,0,16,2,23,2,0.001
"Dihydromyricetin",0,0,0,0,0,6,0,-2,320.255,5.658,525.942,27.295,324.111,174.536,0.000,899.469,5.000,7.200,0.0355917,0.0306111,0.8568096,27.657,11.200,21.337,17.468,-0.524,-2.489,-3.567,-4.681,8.363,-2.742,2.810,-6.302,8.799,0.602,7,-0.548,2,27.430,0.000,0.000,162.449,8,1,16,0,16,2,23,2,0.001
"Dihydromyricetin",0,0,0,0,0,6,0,-2,320.255,5.658,525.942,27.295,324.111,174.536,0.000,899.469,5.000,7.200,0.0355916,0.0306111,0.8568096,27.657,11.200,21.337,17.468,-0.524,-2.489,-3.567,-4.681,8.363,-2.742,2.810,-6.302,8.799,0.602,7,-0.548,2,27.430,0.000,0.000,162.449,8,1,16,0,16,2,23,2,0.001
"Dihydromyricetin",0,0,0,0,0,6,0,-2,320.255,5.658,525.942,27.295,324.111,174.536,0.000,899.469,5.000,7.200,0.0355935,0.0306111,0.8568096,27.657,11.200,21.337,17.468,-0.524,-2.489,-3.567,-4.681,8.363,-2.742,2.810,-6.302,8.799,0.602,7,-0.548,2,27.430,0.000,0.000,162.449,8,1,16,0,16,2,23,2,0.001
"Malvidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malvidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Malvidin(chloride)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Daidzin",0,0,0,0,0,9,1,-2,416.384,3.388,673.127,115.973,265.026,292.128,0.000,1193.271,5.000,12.500,0.0096174,0.0415239,0.8082775,38.612,14.377,27.377,22.779,-0.157,-3.105,-3.729,-6.027,30.385,-2.683,11.331,-4.511,8.762,0.548,5,-0.767,2,52.562,0.000,0.000,157.479,9,0,22,0,22,5,30,0,0.010
"(-)-Epicatechin gallate",4,0,0,0,0,9,1,-2,442.378,4.085,681.910,55.417,374.313,252.180,0.000,1232.606,7.000,8.000,0.0135356,0.0310393,0.8153063,39.804,15.684,28.846,21.769,0.423,-3.777,-5.613,-5.723,2.794,-3.733,0.859,-6.666,8.721,0.506,9,-0.273,1,24.450,0.000,0.000,190.583,10,1,22,0,22,3,32,2,0.000
"(-)-Epicatechin gallate",4,0,0,0,0,9,1,-2,442.378,4.085,681.910,55.417,374.313,252.180,0.000,1232.606,7.000,8.000,0.0135356,0.0310393,0.8153063,39.804,15.684,28.846,21.769,0.423,-3.777,-5.613,-5.723,2.794,-3.733,0.859,-6.666,8.721,0.506,9,-0.273,1,24.450,0.000,0.000,190.583,10,1,22,0,22,3,32,2,0.000
"(-)-Epicatechin gallate",4,0,0,0,0,9,1,-2,442.378,4.085,681.910,55.417,374.313,252.180,0.000,1232.606,7.000,8.000,0.0135358,0.0310393,0.8153063,39.804,15.684,28.846,21.769,0.423,-3.777,-5.613,-5.723,2.794,-3.733,0.859,-6.666,8.721,0.506,9,-0.273,1,24.450,0.000,0.000,190.583,10,1,22,0,22,3,32,2,0.000
"Nobiletin",0,0,0,0,0,6,0,0,402.400,4.366,658.954,473.436,46.648,138.870,0.000,1210.919,0.000,7.000,0.0157424,0.0000000,0.8337835,39.781,10.773,16.508,8.138,3.626,-4.062,-5.331,-4.884,3577.113,-0.245,1961.794,-1.314,8.729,0.878,6,0.006,3,100.000,0.000,0.000,73.886,8,0,16,0,16,0,29,0,1.692
"Hesperetin",0,0,0,0,0,4,0,-2,302.283,4.098,539.681,140.828,197.721,201.131,0.000,919.904,2.000,4.750,0.0182555,0.0124472,0.8475983,30.013,9.979,15.698,10.457,1.803,-3.747,-4.252,-4.957,132.103,-1.512,55.483,-4.071,8.835,0.452,6,0.018,3,75.461,0.000,0.000,107.691,6,0,16,0,16,2,22,0,0.005
"Hesperetin",0,0,0,0,0,4,0,-2,302.283,4.098,539.681,140.828,197.721,201.131,0.000,919.904,2.000,4.750,0.0182562,0.0124472,0.8475983,30.013,9.979,15.698,10.457,1.803,-3.747,-4.252,-4.957,132.103,-1.512,55.483,-4.071,8.835,0.452,6,0.018,3,75.461,0.000,0.000,107.691,6,0,16,0,16,2,22,0,0.005
"Hesperetin",0,0,0,0,0,4,0,-2,302.283,4.098,539.681,140.828,197.721,201.131,0.000,919.904,2.000,4.750,0.0182551,0.0124472,0.8475983,30.013,9.979,15.698,10.457,1.803,-3.747,-4.252,-4.957,132.103,-1.512,55.483,-4.071,8.836,0.452,6,0.018,3,75.461,0.000,0.000,107.691,6,0,16,0,16,2,22,0,0.005
"(-)-Epicatechin",0,0,0,0,0,5,0,-2,290.272,5.474,509.366,64.408,237.967,206.991,0.000,872.637,5.000,5.450,0.0343413,0.0239250,0.8670102,27.535,10.605,20.015,15.560,0.491,-2.586,-3.474,-4.671,54.861,-1.848,21.461,-4.696,8.722,-0.043,7,-0.405,2,60.951,0.000,0.000,115.460,6,0,16,0,16,3,21,1,0.015
"5-Hydroxyflavone",0,0,0,0,0,1,0,0,238.242,4.880,467.123,0.000,94.056,373.067,0.000,775.258,0.000,2.250,0.0307205,0.0000000,0.8737049,27.793,8.687,10.746,6.016,3.240,-3.728,-4.048,-5.355,1270.470,-0.318,640.801,-1.843,9.126,0.848,1,0.224,3,100.000,0.000,0.000,54.571,3,0,16,0,16,0,18,0,0.640
"Tangeretin",0,0,0,0,0,5,0,0,372.374,6.595,636.214,401.172,46.384,188.658,0.000,1139.016,0.000,6.250,0.0381848,0.0000000,0.8290519,38.021,10.450,15.865,7.902,3.582,-4.187,-5.041,-5.198,3597.833,-0.188,1974.079,-1.230,8.768,0.849,5,0.040,3,100.000,0.000,0.000,66.462,7,0,16,0,16,0,27,0,1.427
"Neohesperidin dihydrochalcone",8,0,0,0,0,19,2,-2,612.583,6.028,919.570,367.305,394.031,158.235,0.000,1721.045,7.000,19.050,0.0211116,0.0548099,0.7552806,52.033,19.993,38.682,30.514,-0.964,-3.243,-4.613,-6.246,1.817,-5.187,0.539,-6.400,8.712,0.437,12,-1.205,1,0.000,0.000,0.000,248.353,15,3,24,0,24,10,43,2,0.000
