title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"3467",714,Done,0.234,-5.17839,"glide-grid_Sa3ANT_avrg",-6.87529,0,-0.958109,-0,-0.880269,-17.5667,-35.8866,0.306111,-0.464686,-96.5768,-53.4533,11.2976
"3467",715,Done,0.25,-4.23339,"glide-grid_Sa3ANT_avrg",-6.22269,-0.279454,-0.669686,-0,-1.71527,11.878,-29.2243,0.306111,-0.458292,-10.6142,-17.3463,15.1415
"3467",716,Done,0.344,-7.03131,"glide-grid_Sa3ANT_avrg",-7.20701,-0.697026,-0.573608,-0,-1.4034,-5.41476,-28.6807,0.304943,-0.567183,-54.7441,-34.0955,14.3734
"3467",717,Done,0.297,-2.4592,"glide-grid_Sa3ANT_avrg",-3.9688,-0.0546632,-0.471823,-0,-0.880269,-3.59264,-14.8974,0.306111,-0.453914,-17.0267,-18.49,12.3053
"3467",718,Done,0.328,-4.83958,"glide-grid_Sa3ANT_avrg",-6.45198,0,-0.616783,-0,-1.16551,-13.5112,-25.3349,0.306111,-0.5,-62.8337,-38.8461,14.7403
"3467",719,Done,0.328,-5.42341,"glide-grid_Sa3ANT_avrg",-7.12031,-0.566286,-0.729539,-0,-0.655269,-19.8924,-32.2018,0.306111,-0.480706,-87.0687,-52.0942,13.4632
"3467",720,Done,0.328,-4.74715,"glide-grid_Sa3ANT_avrg",-6.73645,-0.586836,-0.44729,-0,-1.10527,-19.3875,-23.2537,0.306111,-0.445729,-73.7418,-42.6412,5.48235
"3467",721,"GRID-ENERGY MIN FAILED",0.203,,,,,,,,,,,,,,
"3467",722,"NO POSES STORED FOR LIGAND",0.219,,,,,,,,,,,,,,
"3467",723,Done,0.265,-2.21683,"glide-grid_Sa3ANT_avrg",-3.82923,-0.128816,-0.460283,-0,-0.880269,10.5857,-19.1267,0.306111,-0.326246,4.01607,-8.54102,33.6661
"3467",724,"NO POSES STORED FOR LIGAND",0.328,,,,,,,,,,,,,,
"3467",725,Done,0.313,-1.69841,"glide-grid_Sa3ANT_avrg",-3.68771,-0.316684,-0.422748,-0,-0.350269,4.23369,-18.4268,0.437301,-0.482968,-10.402,-14.1931,13.0217
"3467",726,Done,0.25,-6.55592,"glide-grid_Sa3ANT_avrg",-6.73162,-0.506882,-0.510822,-0,-0.690658,-22.3201,-25.4713,0.304943,-0.391506,-85.6089,-47.7914,5.93018
"3467",727,Done,0.329,-3.86499,"glide-grid_Sa3ANT_avrg",-5.37459,-0.141844,-0.537109,-0,-0.375774,-7.33915,-30.1977,0.437301,-0.390205,-55.7046,-37.5368,9.33528
"3467",728,Done,0.328,-4.80919,"glide-grid_Sa3ANT_avrg",-6.42159,-0.191928,-0.576759,-0,-0.701805,-17.0776,-28.3321,0.306111,-0.403333,-73.8718,-45.4097,15.5397
"3467",729,Done,0.297,-3.35634,"glide-grid_Sa3ANT_avrg",-5.05324,-0.0292913,-0.282652,-0,-0.880269,-2.65446,-24.0208,0.306111,-0.431302,-39.7965,-26.6752,18.0233
"3467",730,Done,0.171,-3.54539,"glide-grid_Sa3ANT_avrg",-5.53469,-0.302322,-0.328778,-0,-0.350269,-19.2801,-24.7637,0.437301,-0.312067,-63.9008,-44.0438,9.20493
"3467",731,"GRID-ENERGY MIN FAILED",0.25,,,,,,,,,,,,,,
"3467",732,Done,0.282,-4.17586,"glide-grid_Sa3ANT_avrg",-5.68546,0,-0.746166,-0,-1.18527,8.21633,-34.7878,0.306111,-0.47095,-20.8556,-26.5715,21.8072
"3467",733,Done,0.218,-3.26137,"glide-grid_Sa3ANT_avrg",-4.87377,-0.144138,-0.269106,-0,-0.726565,7.90152,-32.8217,0.306111,-0.435147,-24.3962,-24.9201,10.8764
"3467",734,"GRID-ENERGY MIN FAILED",0.172,,,,,,,,,,,,,,
"3467",735,Done,0.219,-3.71855,"glide-grid_Sa3ANT_avrg",-5.70785,-0.0197657,-0.423085,-0,-1.18527,-1.11947,-26.6073,0.306111,-0.338779,-38.7391,-27.7267,9.04418
"3467",736,Done,0.297,-6.45994,"glide-grid_Sa3ANT_avrg",-6.63564,-0.0144859,-0.860475,-0,-1.4034,-2.13905,-29.2174,0.304943,-0.55527,-59.6276,-31.3564,7.78719
